,timestamp,value
24298,2025-06-01 22:59:00,69.6
24299,2025-06-01 00:21:00,72.8
24300,2025-06-01 11:02:00,40.8
24302,2025-06-01 16:23:00,56.4
24303,2025-06-01 11:10:00,83.5
24304,2025-06-01 06:05:00,37.6
24305,2025-06-01 13:21:00,21.1
24306,2025-06-01 21:16:00,89.9
24307,2025-06-01 08:10:00,27.9
24308,2025-06-01 19:53:00,33.3
24309,2025-06-01 07:44:00,33.8
24310,2025-06-01 22:11:00,8.7
24311,2025-06-01 09:34:00,33.4
24312,2025-06-01 10:12:00,19.4
24313,2025-06-01 13:29:00,72.2
24314,2025-06-01 01:58:00,23.2
24316,2025-06-01 03:16:00,99.9
24317,2025-06-01 02:33:00,52.6
24318,2025-06-01 19:15:00,25.2
24319,2025-06-01 19:38:00,60.4
24320,2025-06-01 18:14:00,60.6
24321,2025-06-01 01:46:00,85.1
24322,2025-06-01 09:39:00,1.8
24323,2025-06-01 02:36:00,44.1
24324,2025-06-01 22:27:00,33.4
24326,2025-06-01 16:34:00,13.7
24327,2025-06-01 03:20:00,66
24328,2025-06-01 11:23:00,46.7
24329,2025-06-01 17:40:00,60.1
24331,2025-06-01 02:36:00,16.7
24332,2025-06-01 20:38:00,93.9
24333,2025-06-01 22:00:00,83.7
24334,2025-06-01 01:59:00,95.7
24335,2025-06-01 16:31:00,5.5
24336,2025-06-01 03:13:00,91.7
24337,2025-06-01 10:47:00,6
24338,2025-06-01 23:32:00,63.9
24339,2025-06-01 03:33:00,60
24340,2025-06-01 18:48:00,57
24341,2025-06-01 21:18:00,72.2
24342,2025-06-01 04:06:00,64.1
24343,2025-06-01 14:00:00,83
24344,2025-06-01 18:20:00,47.2
24345,2025-06-01 01:32:00,82
24346,2025-06-01 18:31:00,41.1
24347,2025-06-01 01:48:00,60.8
24348,2025-06-01 16:46:00,34
24349,2025-06-01 15:28:00,87
24350,2025-06-01 23:23:00,70.8
24351,2025-06-01 08:23:00,20
24352,2025-06-01 18:38:00,14.5
24353,2025-06-01 10:45:00,81.1
24354,2025-06-01 06:32:00,80.5
24355,2025-06-01 08:30:00,20.6
24356,2025-06-01 11:22:00,65.9
24357,2025-06-01 00:31:00,33.3
24358,2025-06-01 01:18:00,19.1
24360,2025-06-01 00:14:00,11.9
24361,2025-06-01 18:41:00,59.1
24362,2025-06-01 20:38:00,46
24366,2025-06-01 07:37:00,71.5
24367,2025-06-01 03:44:00,99.6
24369,2025-06-01 02:19:00,35.3
24370,2025-06-01 10:15:00,33.7
24371,2025-06-01 23:46:00,39.1
24372,2025-06-01 07:31:00,84.6
24373,2025-06-01 12:06:00,12.6
24374,2025-06-01 21:36:00,83.7
24375,2025-06-01 06:33:00,33.1
24376,2025-06-01 15:47:00,4.6
24377,2025-06-01 22:33:00,31.4
24378,2025-06-01 07:34:00,17.7
24379,2025-06-01 15:42:00,52.6
24380,2025-06-01 11:46:00,20
24381,2025-06-01 20:16:00,43
24382,2025-06-01 18:23:00,20.7
24383,2025-06-01 19:33:00,61.1
24384,2025-06-01 19:08:00,63.8
24385,2025-06-01 00:24:00,36.5
24386,2025-06-01 13:08:00,72.9
24387,2025-06-01 18:57:00,63.7
24388,2025-06-01 01:05:00,19.1
24389,2025-06-01 01:44:00,36.9
24390,2025-06-01 01:02:00,22.2
24391,2025-06-01 07:08:00,66.8
24392,2025-06-01 21:27:00,8.1
24393,2025-06-01 05:08:00,25.7
24395,2025-06-01 12:17:00,85.1
24396,2025-06-01 23:14:00,65.3
24397,2025-06-01 03:42:00,14.1
24398,2025-06-01 17:26:00,40.9
24399,2025-06-01 22:58:00,10.5
24400,2025-06-01 17:04:00,59.5
24401,2025-06-01 19:54:00,81.2
24402,2025-06-01 00:38:00,1
24403,2025-06-01 08:46:00,35.8
24404,2025-06-01 10:04:00,85.6
24405,2025-06-01 03:06:00,49.1
24406,2025-06-01 14:29:00,45.8
24407,2025-06-01 23:46:00,73
24408,2025-06-01 07:46:00,33.8
24409,2025-06-01 18:53:00,77.1
24410,2025-06-01 10:29:00,54.6
24411,2025-06-01 09:28:00,51.8
24413,2025-06-01 03:24:00,34.9
24414,2025-06-01 01:07:00,83.7
24415,2025-06-01 06:16:00,92.5
24416,2025-06-01 16:57:00,77.4
24417,2025-06-01 05:06:00,52.3
24418,2025-06-01 18:12:00,48.4
24419,2025-06-01 09:32:00,6.1
24420,2025-06-01 14:21:00,22.7
24421,2025-06-01 18:18:00,60.5
24422,2025-06-01 10:34:00,33.7
24423,2025-06-01 20:41:00,81.3
24424,2025-06-01 08:47:00,0.9
24425,2025-06-01 12:25:00,40.3
24426,2025-06-01 17:39:00,75.8
24427,2025-06-01 04:35:00,49.3
24428,2025-06-01 07:09:00,62.7
24429,2025-06-01 21:49:00,11.3
24430,2025-06-01 02:38:00,69.2
24431,2025-06-01 20:30:00,75.9
24433,2025-06-01 23:11:00,17.5
24434,2025-06-01 14:07:00,85.9
24435,2025-06-01 19:44:00,98.2
24436,2025-06-01 13:42:00,49.7
24437,2025-06-01 06:43:00,22
24438,2025-06-01 17:15:00,26.6
24439,2025-06-01 00:34:00,89.1
24440,2025-06-01 07:00:00,81.2
24442,2025-06-01 08:43:00,44.2
24443,2025-06-01 16:52:00,74.8
24444,2025-06-01 19:51:00,42.8
24445,2025-06-01 13:30:00,60.5
24446,2025-06-01 05:14:00,51
24447,2025-06-01 03:41:00,66.9
24448,2025-06-01 05:02:00,48.9
24449,2025-06-01 14:44:00,88.5
24450,2025-06-01 12:36:00,49.9
24451,2025-06-01 05:57:00,95.6
24452,2025-06-01 13:20:00,95.4
24453,2025-06-01 10:19:00,72.8
24454,2025-06-01 00:53:00,65.7
24455,2025-06-01 03:30:00,10.3
24457,2025-06-01 11:36:00,31.5
24458,2025-06-01 06:57:00,35.8
24459,2025-06-01 21:29:00,26.7
24460,2025-06-01 16:24:00,60.7
24462,2025-06-01 23:55:00,22.3
24463,2025-06-01 04:21:00,67.5
24464,2025-06-01 06:03:00,60.8
24465,2025-06-01 23:40:00,83.9
24466,2025-06-01 14:09:00,79.8
24467,2025-06-01 04:26:00,29.7
24469,2025-06-01 19:51:00,73.2
24470,2025-06-01 10:56:00,92.8
24471,2025-06-01 23:33:00,43.8
24472,2025-06-01 11:09:00,54.7
24473,2025-06-01 21:43:00,25.2
24474,2025-06-01 16:57:00,45.8
24476,2025-06-01 07:00:00,67.4
24477,2025-06-01 09:38:00,22.7
24478,2025-06-01 20:24:00,12.9
24479,2025-06-01 09:05:00,95.2
24480,2025-06-01 07:31:00,56.7
24482,2025-06-01 02:48:00,65.9
24483,2025-06-01 06:25:00,6.5
24484,2025-06-01 07:34:00,0.2
24485,2025-06-01 13:38:00,39.1
24486,2025-06-01 15:49:00,58.5
24487,2025-06-01 01:14:00,11.3
24489,2025-06-01 21:13:00,86.7
24490,2025-06-01 14:53:00,46.2
24491,2025-06-01 11:22:00,74.9
24492,2025-06-01 14:52:00,11.5
24493,2025-06-01 00:56:00,80.3
24494,2025-06-01 19:51:00,60.1
24495,2025-06-01 12:47:00,13.2
24496,2025-06-01 09:59:00,48.2
24498,2025-06-01 16:26:00,22.8
24499,2025-06-01 01:49:00,94.1
24500,2025-06-01 18:51:00,17
24501,2025-06-01 05:55:00,72.3
24503,2025-06-01 23:57:00,35.1
24504,2025-06-01 04:43:00,62.2
24505,2025-06-01 00:08:00,60
24507,2025-06-01 04:33:00,31.2
24508,2025-06-01 06:56:00,89.4
24509,2025-06-01 10:26:00,72.5
24510,2025-06-01 12:00:00,54.7
24511,2025-06-01 02:48:00,60.5
24512,2025-06-01 02:47:00,49.4
24514,2025-06-01 00:23:00,46.8
24515,2025-06-01 02:31:00,19.4
24516,2025-06-01 11:34:00,11.8
24517,2025-06-01 05:59:00,8.4
24518,2025-06-01 23:44:00,91.2
24521,2025-06-01 23:31:00,39.2
24522,2025-06-01 16:09:00,71
24523,2025-06-01 20:52:00,77.5
24524,2025-06-01 13:15:00,15.3
24525,2025-06-01 23:46:00,34.4
24526,2025-06-01 05:53:00,4.8
24527,2025-06-01 20:04:00,21.2
24528,2025-06-01 04:58:00,29.3
24529,2025-06-01 23:50:00,39.4
24530,2025-06-01 02:52:00,25.3
24532,2025-06-01 14:59:00,25.9
24533,2025-06-01 17:25:00,11.3
24534,2025-06-01 23:44:00,43.3
24535,2025-06-01 00:05:00,52.9
24536,2025-06-01 03:50:00,67.9
24537,2025-06-01 22:12:00,32.7
24538,2025-06-01 15:15:00,3.6
24539,2025-06-01 20:07:00,53.5
24541,2025-06-01 18:01:00,91.1
24542,2025-06-01 08:15:00,90.8
24545,2025-06-01 09:47:00,0.9
24546,2025-06-01 02:27:00,82.7
24547,2025-06-01 23:12:00,1
24548,2025-06-01 04:38:00,25.5
24549,2025-06-01 12:09:00,76.1
24550,2025-06-01 08:52:00,33.5
24551,2025-06-01 03:30:00,13.2
24552,2025-06-01 17:59:00,18.1
24553,2025-06-01 03:18:00,16.3
24554,2025-06-01 23:07:00,92.3
24555,2025-06-01 02:48:00,38.6
24556,2025-06-01 21:52:00,80.1
24557,2025-06-01 22:39:00,51.7
24558,2025-06-01 05:36:00,24
24559,2025-06-01 16:32:00,22.3
24560,2025-06-01 21:55:00,64.7
24562,2025-06-01 07:09:00,36.3
24563,2025-06-01 19:09:00,28.6
24564,2025-06-01 19:46:00,18.8
24565,2025-06-01 10:51:00,27
24566,2025-06-01 09:07:00,98
24567,2025-06-01 02:08:00,96.4
24568,2025-06-01 03:41:00,97.1
24569,2025-06-01 08:52:00,0.7
24572,2025-06-01 13:29:00,28.2
24573,2025-06-01 02:44:00,26
24574,2025-06-01 13:52:00,8.7
24575,2025-06-01 05:26:00,73.6
24576,2025-06-01 16:01:00,47.8
24578,2025-06-01 09:14:00,34.5
24579,2025-06-01 16:00:00,56.1
24580,2025-06-01 21:58:00,32.5
24581,2025-06-01 20:11:00,74.9
24582,2025-06-01 11:20:00,37.1
24583,2025-06-01 02:55:00,46.8
24584,2025-06-01 02:19:00,78.7
24585,2025-06-01 06:08:00,45.8
24586,2025-06-01 16:41:00,24.5
24587,2025-06-01 05:57:00,25
24588,2025-06-01 21:01:00,52
24589,2025-06-01 00:19:00,55.1
24590,2025-06-01 01:57:00,56.9
24592,2025-06-01 03:54:00,12.5
24593,2025-06-01 05:34:00,92
24594,2025-06-01 06:38:00,32.6
24595,2025-06-01 18:31:00,96
24596,2025-06-01 04:22:00,43.3
24598,2025-06-01 05:48:00,9.2
24599,2025-06-01 07:10:00,17.4
24600,2025-06-01 11:03:00,97.3
24601,2025-06-01 20:11:00,95.4
24602,2025-06-01 09:41:00,3
24603,2025-06-01 09:57:00,18.3
24604,2025-06-01 11:17:00,64.9
24605,2025-06-01 23:19:00,94.7
24606,2025-06-01 20:22:00,94.6
24607,2025-06-01 16:23:00,47.7
24608,2025-06-01 14:51:00,45.5
24610,2025-06-01 09:36:00,71.3
24611,2025-06-01 16:45:00,44.9
24613,2025-06-01 15:53:00,45.9
24615,2025-06-01 03:41:00,42.8
24616,2025-06-01 00:01:00,51.1
24617,2025-06-01 21:30:00,23.3
24618,2025-06-01 12:48:00,39.4
24620,2025-06-01 08:38:00,86.1
24621,2025-06-01 12:40:00,80.3
24622,2025-06-01 04:31:00,54.5
24623,2025-06-01 19:58:00,55.1
24624,2025-06-01 04:51:00,31.1
24626,2025-06-01 11:04:00,83.6
24627,2025-06-01 22:44:00,92
24628,2025-06-01 15:04:00,83.5
24629,2025-06-01 03:37:00,20.7
24630,2025-06-01 10:57:00,28.7
24631,2025-06-01 21:02:00,68.8
24632,2025-06-01 06:10:00,56.4
24633,2025-06-01 18:58:00,92.3
24634,2025-06-01 08:28:00,26.6
24635,2025-06-01 00:43:00,45.4
24636,2025-06-01 08:42:00,71.7
24637,2025-06-01 02:48:00,32.6
24638,2025-06-01 00:31:00,99
24639,2025-06-01 15:37:00,83.8
24640,2025-06-01 09:56:00,28.8
24641,2025-06-01 03:08:00,34.1
24642,2025-06-01 08:43:00,73
24643,2025-06-01 06:09:00,54.6
24645,2025-06-01 07:40:00,68.8
24646,2025-06-01 22:53:00,72
24648,2025-06-01 17:04:00,32.1
24649,2025-06-01 13:45:00,48.1
24650,2025-06-01 22:09:00,1
24651,2025-06-01 05:07:00,19.8
24652,2025-06-01 21:12:00,3.1
24653,2025-06-01 06:46:00,76.7
24654,2025-06-01 15:45:00,27.3
24655,2025-06-01 11:50:00,99.7
24656,2025-06-01 19:21:00,23.3
24657,2025-06-01 07:31:00,35.2
24658,2025-06-01 22:42:00,54
24659,2025-06-01 13:30:00,63.4
24660,2025-06-01 21:32:00,15.4
24661,2025-06-01 00:00:00,90.4
24662,2025-06-01 01:28:00,17
24663,2025-06-01 00:21:00,53.8
24664,2025-06-01 04:16:00,59.4
24665,2025-06-01 15:59:00,91.7
24666,2025-06-01 06:36:00,95.2
24667,2025-06-01 01:41:00,76.4
24668,2025-06-01 13:59:00,3.8
24669,2025-06-01 11:42:00,7
24671,2025-06-01 00:20:00,55.4
24672,2025-06-01 06:10:00,43.4
24673,2025-06-01 22:37:00,80.3
24674,2025-06-01 19:15:00,76.9
24675,2025-06-01 00:18:00,15.9
24676,2025-06-01 17:51:00,96
24677,2025-06-01 08:06:00,20.2
24678,2025-06-01 13:17:00,75.9
24679,2025-06-01 00:11:00,52.2
24680,2025-06-01 01:30:00,75.6
24681,2025-06-01 17:42:00,21.7
24682,2025-06-01 20:59:00,3.4
24684,2025-06-01 20:52:00,68.9
24685,2025-06-01 22:13:00,62.1
24688,2025-06-01 22:22:00,64.6
24689,2025-06-01 11:53:00,62
24690,2025-06-01 23:27:00,55.8
24691,2025-06-01 04:58:00,93.2
24692,2025-06-01 07:46:00,70
24693,2025-06-01 14:55:00,98.7
24694,2025-06-01 09:33:00,26.4
24695,2025-06-01 16:45:00,29.1
24697,2025-06-01 09:01:00,65.1
24698,2025-06-01 23:06:00,22.9
24699,2025-06-01 10:59:00,12.4
24700,2025-06-01 14:49:00,24.8
24701,2025-06-01 04:45:00,94.4
24702,2025-06-01 14:16:00,16.1
24703,2025-06-01 00:42:00,6.5
24704,2025-06-01 16:37:00,82
24705,2025-06-01 07:24:00,80.4
24706,2025-06-01 21:40:00,20.9
24707,2025-06-01 06:37:00,74
24708,2025-06-01 00:46:00,52.6
24709,2025-06-01 03:40:00,65.6
24710,2025-06-01 07:06:00,36.5
24711,2025-06-01 06:16:00,34
24713,2025-06-01 15:27:00,71.5
24714,2025-06-01 08:41:00,14.5
24715,2025-06-01 22:12:00,55.7
24716,2025-06-01 08:00:00,28.4
24717,2025-06-01 05:51:00,8
24718,2025-06-01 15:32:00,78.1
24719,2025-06-01 22:10:00,61.9
24720,2025-06-01 17:35:00,3.7
24721,2025-06-01 00:32:00,90.1
24723,2025-06-01 20:11:00,4.7
24725,2025-06-01 15:34:00,75.8
24726,2025-06-01 00:14:00,11
24727,2025-06-01 09:03:00,41.7
24730,2025-06-01 00:11:00,46.3
24731,2025-06-01 00:32:00,8.7
24732,2025-06-01 10:46:00,26.7
24733,2025-06-01 02:46:00,19.2
24734,2025-06-01 21:30:00,70.9
24735,2025-06-01 21:32:00,1.5
24736,2025-06-01 20:41:00,4.5
24737,2025-06-01 08:52:00,47.6
24738,2025-06-01 01:06:00,57
24739,2025-06-01 11:52:00,17.3
24740,2025-06-01 10:04:00,89.6
24741,2025-06-01 11:07:00,56.1
24742,2025-06-01 17:27:00,90.8
24743,2025-06-01 14:48:00,12.6
24744,2025-06-01 20:38:00,26.7
24745,2025-06-01 13:47:00,22.7
24746,2025-06-01 04:38:00,60.7
24747,2025-06-01 20:35:00,75
24750,2025-06-01 06:41:00,8.3
24751,2025-06-01 22:01:00,45.9
24752,2025-06-01 06:42:00,86.2
24753,2025-06-01 07:25:00,73.6
24754,2025-06-01 13:52:00,14.7
24757,2025-06-01 20:38:00,75.6
24758,2025-06-01 23:52:00,29.9
24759,2025-06-01 16:05:00,29.5
24760,2025-06-01 09:52:00,41.9
24762,2025-06-01 15:43:00,95.1
24763,2025-06-01 15:13:00,49.4
24765,2025-06-01 22:00:00,12.6
24766,2025-06-01 10:21:00,5.2
24767,2025-06-01 04:32:00,88.9
24769,2025-06-01 20:40:00,89.8
24770,2025-06-01 23:22:00,94.2
24771,2025-06-01 13:46:00,6.9
24772,2025-06-01 01:17:00,8.5
24774,2025-06-01 16:48:00,58.6
24775,2025-06-01 05:31:00,2.1
24776,2025-06-01 03:48:00,55.8
24777,2025-06-01 18:00:00,98.3
24778,2025-06-01 05:46:00,2.7
24779,2025-06-01 23:58:00,49.7
24780,2025-06-01 13:00:00,74.3
24781,2025-06-01 01:29:00,51.9
24782,2025-06-01 18:00:00,77.8
24783,2025-06-01 04:41:00,44.4
24784,2025-06-01 08:45:00,86
24785,2025-06-01 15:49:00,17.9
24786,2025-06-01 02:26:00,77.7
24787,2025-06-01 05:01:00,13.8
24788,2025-06-01 07:46:00,26.2
24789,2025-06-01 00:32:00,65.2
24790,2025-06-01 20:57:00,85.1
24791,2025-06-01 13:47:00,67.3
24792,2025-06-01 00:47:00,47.7
24794,2025-06-01 20:48:00,66.8
24795,2025-06-01 23:47:00,32.7
24796,2025-06-01 05:02:00,51.8
24797,2025-06-01 19:50:00,81.9
24798,2025-06-01 13:18:00,88
24799,2025-06-01 14:13:00,85.1
24800,2025-06-01 16:59:00,13.5
24801,2025-06-01 20:31:00,99.1
24802,2025-06-01 23:56:00,77.4
24803,2025-06-01 01:55:00,68.3
24806,2025-06-01 14:54:00,1.6
24807,2025-06-01 02:31:00,16.9
24808,2025-06-01 16:40:00,63.4
24809,2025-06-01 15:59:00,54.8
24810,2025-06-01 12:21:00,7.3
24811,2025-06-01 00:05:00,14.7
24812,2025-06-01 07:23:00,83.6
24814,2025-06-01 18:03:00,31.6
24815,2025-06-01 21:15:00,74.3
24816,2025-06-01 16:56:00,65.9
24819,2025-06-01 04:14:00,87.9
24820,2025-06-01 07:34:00,40.6
24822,2025-06-01 00:33:00,77.2
24823,2025-06-01 09:14:00,32.6
24824,2025-06-01 09:42:00,79.3
24825,2025-06-01 23:40:00,44.7
24826,2025-06-01 20:36:00,96
24827,2025-06-01 06:08:00,9.5
24828,2025-06-01 01:22:00,8.9
24829,2025-06-01 14:39:00,37.4
24830,2025-06-01 16:05:00,35.7
24831,2025-06-01 18:50:00,80.1
24832,2025-06-01 03:50:00,16.1
24833,2025-06-01 22:10:00,92.6
24834,2025-06-01 04:15:00,99.2
24835,2025-06-01 19:17:00,51.5
24836,2025-06-01 10:57:00,29.5
24837,2025-06-01 08:08:00,57.3
24838,2025-06-01 10:53:00,64.6
24839,2025-06-01 03:16:00,11.8
24840,2025-06-01 00:35:00,17.8
24841,2025-06-01 10:17:00,16.2
24842,2025-06-01 23:22:00,61.9
24843,2025-06-01 11:56:00,42.3
24845,2025-06-01 12:12:00,63.6
24846,2025-06-01 22:23:00,34.3
24848,2025-06-01 09:23:00,23.3
24849,2025-06-01 06:03:00,31
24850,2025-06-01 07:45:00,50.4
24851,2025-06-01 20:13:00,29.4
24852,2025-06-01 00:45:00,56.2
24854,2025-06-01 11:55:00,1.7
24855,2025-06-01 07:21:00,38.3
24856,2025-06-01 19:01:00,90.1
24857,2025-06-01 02:45:00,34.5
24858,2025-06-01 12:23:00,39.2
24859,2025-06-01 19:00:00,91
24860,2025-06-01 09:12:00,58.5
24861,2025-06-01 23:16:00,27.5
24863,2025-06-01 04:31:00,5.5
24864,2025-06-01 20:02:00,53.9
24865,2025-06-01 02:49:00,70.3
24866,2025-06-01 17:42:00,94.3
24867,2025-06-01 21:37:00,73.3
24868,2025-06-01 22:55:00,32.8
24869,2025-06-01 08:49:00,57.7
24870,2025-06-01 12:12:00,72.6
24871,2025-06-01 00:01:00,76.9
24872,2025-06-01 09:09:00,44.1
24873,2025-06-01 10:37:00,94.4
24874,2025-06-01 18:03:00,42.9
24875,2025-06-01 12:33:00,45.4
24876,2025-06-01 00:56:00,37.6
24877,2025-06-01 15:27:00,69.6
24878,2025-06-01 18:43:00,60.1
24879,2025-06-01 05:10:00,94.7
24880,2025-06-01 12:40:00,2.8
24881,2025-06-01 07:21:00,50.2
24882,2025-06-01 12:59:00,66.3
24883,2025-06-01 03:32:00,11.9
24884,2025-06-01 09:32:00,83.1
24885,2025-06-01 09:13:00,95.3
24886,2025-06-01 21:34:00,22.2
24888,2025-06-01 21:22:00,72.9
24889,2025-06-01 07:15:00,97.7
24890,2025-06-01 09:28:00,33.7
24891,2025-06-01 12:10:00,44
24893,2025-06-01 14:04:00,8.5
24895,2025-06-01 14:32:00,80.3
24897,2025-06-01 11:13:00,51.9
24898,2025-06-01 16:46:00,72.2
24899,2025-06-01 05:55:00,43.7
24900,2025-06-01 08:35:00,82.5
24902,2025-06-01 13:15:00,18
24903,2025-06-01 08:38:00,5.3
24904,2025-06-01 19:36:00,39.7
24905,2025-06-01 00:04:00,69
24906,2025-06-01 03:41:00,54.6
24907,2025-06-01 20:08:00,65
24908,2025-06-01 17:08:00,42.4
24909,2025-06-01 01:35:00,17.3
24910,2025-06-01 02:56:00,42.9
24911,2025-06-01 03:25:00,3.5
24912,2025-06-01 18:45:00,35.2
24913,2025-06-01 21:38:00,82
24915,2025-06-01 00:44:00,61.3
24916,2025-06-01 22:57:00,10.2
24917,2025-06-01 02:51:00,78.8
24918,2025-06-01 04:59:00,0.9
24919,2025-06-01 04:08:00,26.5
24920,2025-06-01 12:30:00,76.4
24921,2025-06-01 14:22:00,59.7
24922,2025-06-01 02:46:00,28.5
24923,2025-06-01 14:13:00,33.6
24924,2025-06-01 22:51:00,81.9
24925,2025-06-01 12:06:00,44.8
24926,2025-06-01 09:36:00,72.2
24927,2025-06-01 08:09:00,21.1
24928,2025-06-01 06:15:00,55.2
24929,2025-06-01 04:34:00,29.9
24930,2025-06-01 05:36:00,42.2
24932,2025-06-01 03:49:00,41.4
24933,2025-06-01 16:08:00,56.9
24934,2025-06-01 17:35:00,56.7
24935,2025-06-01 22:55:00,57.5
24936,2025-06-01 00:23:00,99.5
24937,2025-06-01 02:22:00,9.4
24938,2025-06-01 14:54:00,27.6
24939,2025-06-01 00:17:00,77.9
24941,2025-06-01 18:17:00,89.9
24942,2025-06-01 22:14:00,51.1
24943,2025-06-01 08:33:00,1.9
24944,2025-06-01 13:56:00,32.6
24945,2025-06-01 15:11:00,22.4
24946,2025-06-01 05:31:00,93.7
24947,2025-06-01 08:57:00,24.4
24948,2025-06-01 02:16:00,59.7
24949,2025-06-01 01:31:00,74.7
24950,2025-06-01 05:56:00,27.9
24952,2025-06-01 08:48:00,78.3
24953,2025-06-01 20:48:00,96.7
24954,2025-06-01 18:09:00,76.7
24956,2025-06-01 05:20:00,1.5
24957,2025-06-01 06:53:00,10.7
24958,2025-06-01 03:49:00,12.7
24959,2025-06-01 07:35:00,85.5
24961,2025-06-01 03:55:00,8.6
24962,2025-06-01 12:49:00,5.5
24963,2025-06-01 22:05:00,35
24964,2025-06-01 06:09:00,16.2
24965,2025-06-01 16:52:00,54.7
24966,2025-06-01 22:03:00,96.7
24968,2025-06-01 09:38:00,98.8
24969,2025-06-01 02:54:00,68
24970,2025-06-01 21:17:00,96.4
24971,2025-06-01 23:10:00,75.5
24972,2025-06-01 04:52:00,15.1
24973,2025-06-01 19:21:00,79.7
24974,2025-06-01 20:43:00,41.2
24975,2025-06-01 01:09:00,30.5
24976,2025-06-01 08:59:00,31.9
24977,2025-06-01 06:21:00,36.7
24978,2025-06-01 05:42:00,61.7
24979,2025-06-01 12:54:00,3.2
24980,2025-06-01 09:28:00,65.4
24981,2025-06-01 15:59:00,4.3
24982,2025-06-01 05:54:00,17.3
24983,2025-06-01 20:27:00,90.3
24984,2025-06-01 20:05:00,5.3
24985,2025-06-01 14:45:00,7.8
24987,2025-06-01 01:37:00,80.7
24988,2025-06-01 18:09:00,78.3
24989,2025-06-01 21:55:00,38.9
24990,2025-06-01 07:09:00,3
24991,2025-06-01 12:39:00,36.8
24992,2025-06-01 13:00:00,34.8
24993,2025-06-01 02:01:00,5.3
24994,2025-06-01 14:34:00,70.7
24995,2025-06-01 09:56:00,67.6
24996,2025-06-01 23:57:00,72.8
24997,2025-06-01 20:54:00,6.4
24998,2025-06-01 19:24:00,82.5
25000,2025-06-01 06:23:00,45.5
25002,2025-06-01 04:12:00,9.3
25003,2025-06-01 05:18:00,31.5
25004,2025-06-01 11:06:00,83.2
25005,2025-06-01 12:58:00,20.8
25006,2025-06-01 08:09:00,46
25007,2025-06-01 16:33:00,81.2
25008,2025-06-01 09:19:00,52
25009,2025-06-01 00:13:00,78
25010,2025-06-01 18:10:00,31.7
25011,2025-06-01 14:57:00,8.9
25012,2025-06-01 17:27:00,43.7
25013,2025-06-01 12:55:00,49.9
25014,2025-06-01 07:31:00,20.3
25016,2025-06-01 07:47:00,6.6
25017,2025-06-01 01:49:00,77.2
25019,2025-06-01 04:03:00,92.1
25021,2025-06-01 22:32:00,2.4
25023,2025-06-01 19:54:00,90
25026,2025-06-01 15:14:00,91.3
25027,2025-06-01 15:55:00,99.8
25028,2025-06-01 17:12:00,88.6
25029,2025-06-01 03:17:00,69.3
25030,2025-06-01 21:31:00,34.9
25031,2025-06-01 13:29:00,57.6
25032,2025-06-01 21:39:00,67.4
25033,2025-06-01 14:48:00,62.6
25034,2025-06-01 10:48:00,85.9
25035,2025-06-01 02:41:00,44.8
25036,2025-06-01 01:54:00,5.9
25037,2025-06-01 02:35:00,71.5
25038,2025-06-01 10:02:00,74.3
25039,2025-06-01 06:02:00,1.8
25040,2025-06-01 04:17:00,67.9
25041,2025-06-01 13:53:00,63.7
25042,2025-06-01 18:39:00,14.8
25044,2025-06-01 16:17:00,90.3
25046,2025-06-01 02:50:00,73.2
25047,2025-06-01 10:13:00,34.9
25048,2025-06-01 06:05:00,40.9
25049,2025-06-01 21:57:00,30.3
25050,2025-06-01 23:34:00,44.4
25052,2025-06-01 05:21:00,37.4
25054,2025-06-01 20:48:00,64
25055,2025-06-01 00:58:00,47.8
25057,2025-06-01 12:23:00,26.4
25058,2025-06-01 07:13:00,85.4
25059,2025-06-01 15:39:00,7.2
25060,2025-06-01 11:02:00,63.5
25061,2025-06-01 06:26:00,61
25062,2025-06-01 01:09:00,53
25063,2025-06-01 18:53:00,12.4
25064,2025-06-01 11:41:00,40.2
25065,2025-06-01 00:46:00,36.1
25066,2025-06-01 08:05:00,88.2
25067,2025-06-01 05:57:00,66.1
25068,2025-06-01 12:03:00,12.4
25070,2025-06-01 01:05:00,95.9
25071,2025-06-01 16:24:00,93.1
25072,2025-06-01 00:56:00,71.1
25073,2025-06-01 21:36:00,46.3
25074,2025-06-01 05:15:00,4.2
25075,2025-06-01 10:05:00,73.6
25076,2025-06-01 09:30:00,74.7
25077,2025-06-01 04:58:00,35.5
25078,2025-06-01 15:23:00,38
25080,2025-06-01 17:57:00,44.2
25081,2025-06-01 07:20:00,9.6
25082,2025-06-01 05:50:00,43.1
25084,2025-06-01 08:39:00,30.4
25087,2025-06-01 04:02:00,6.9
25088,2025-06-01 09:48:00,36
25089,2025-06-01 05:57:00,64.5
25090,2025-06-01 19:11:00,39.9
25093,2025-06-01 03:50:00,32.6
25094,2025-06-01 02:52:00,99.5
25095,2025-06-01 07:17:00,68.4
25097,2025-06-01 01:56:00,96.5
25098,2025-06-01 18:14:00,50.6
25099,2025-06-01 05:13:00,14.2
25100,2025-06-01 10:31:00,33.9
25101,2025-06-01 02:25:00,92.6
25102,2025-06-01 16:06:00,86.8
25103,2025-06-01 17:46:00,56.8
25105,2025-06-01 12:29:00,71.8
25106,2025-06-01 14:42:00,61.1
25107,2025-06-01 11:32:00,95
25108,2025-06-01 03:18:00,9.2
25109,2025-06-01 02:19:00,20.5
